dataset,variant,variant_label,split,threshold,n_seeds,n_clean_images,fp_image_rate_mean,fp_image_rate_std,fp_image_rate_ci_lower,fp_image_rate_ci_upper,mean_predictions_per_clean_image_mean,mean_predictions_per_clean_image_std
vsb_rarefirst,p3_unsharp,P3 unsharp,val,0.9,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p3_unsharp,P3 unsharp,val,0.95,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.05,3,2988,0.11155734211206436,0.007893814573434957,0.10118251293897629,0.12204373627901077,0.2071619812583668,0.01342447866139998
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.1,3,2988,0.09203480432430904,0.007201285235506207,0.08244087547063828,0.1017402932047844,0.142904953145917,0.009280739373401632
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.15,3,2988,0.07820169379313786,0.008402422845309081,0.06938867270946503,0.08712628483772278,0.10821062025881303,0.010240818027794566
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.2,3,2988,0.06749219074845314,0.007736162744784654,0.0596831813454628,0.07574743777513504,0.08846497099509147,0.009372808483398026
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.25,3,2988,0.05957162007689476,0.007870132282095025,0.0519857257604599,0.0673806369304657,0.07318161535029005,0.009473839243892078
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.3,3,2988,0.05120482047398885,0.008446739793361989,0.04417670518159866,0.058567602187395096,0.06146809460062472,0.008227306589688663
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.35,3,2988,0.044846050441265106,0.006033386821298879,0.03815260902047157,0.05176260322332382,0.05142793395805444,0.005770868878347865
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.4,3,2988,0.03804105271895727,0.004568404832081583,0.03224007040262222,0.04439982399344444,0.042726461401160196,0.004367865227677799
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.45,3,2988,0.031124498695135117,0.005949260950718192,0.025546632707118988,0.036813922319561244,0.03480589022757698,0.005835206082383766
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.5,3,2988,0.024988844369848568,0.0065781005407020065,0.02019187994301319,0.03000892335548997,0.02710843373493976,0.006988156967142268
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.55,3,2988,0.018518518346051376,0.005034932694922336,0.014502455480396748,0.022869255393743515,0.019857206604194554,0.005023797523069032
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.6,3,2988,0.013052208659549555,0.004649412116849415,0.009705488570034504,0.016622044146060944,0.013609995537706381,0.005123142571711305
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.65,3,2988,0.006581883101413648,0.0013933508828560385,0.004239179193973541,0.00903614517301321,0.006581883087907184,0.0013933507359211062
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.7,3,2988,0.0033467200895150504,0.0011593378467503056,0.0017849175492301583,0.005131637677550316,0.0033467202141900933,0.0011593378899390076
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.75,3,2988,0.0012271307253589232,0.0003864459937250468,0.00033467201865278184,0.0022311469074338675,0.0012271307452030344,0.00038644596331300257
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.8,3,2988,0.00022311467910185456,0.00038644596011883813,0.0,0.0005577867268584669,0.00022311468094600624,0.0003864459633130025
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.85,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.9,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p3_unsharp,P3 unsharp,test,0.95,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a1_crop,A1 crop,val,0.05,3,2988,0.17637215554714203,0.021691813089226797,0.16410085558891296,0.18875502049922943,0.3760597947344935,0.10804534317268895
vsb_rarefirst,a1_crop,A1 crop,val,0.1,3,2988,0.13621151447296143,0.010849773483076988,0.1251673400402069,0.14725568890571594,0.2356091030789826,0.041643475102565344
vsb_rarefirst,a1_crop,A1 crop,val,0.15,3,2988,0.11401160309712093,0.0069747889085301365,0.10419455915689468,0.12438644468784332,0.17313699241410085,0.01776390834392061
vsb_rarefirst,a1_crop,A1 crop,val,0.2,3,2988,0.09783578912417094,0.003352295320019636,0.08846497535705566,0.10742972046136856,0.13297634984381973,0.005123142571711311
vsb_rarefirst,a1_crop,A1 crop,val,0.25,3,2988,0.08444890876611073,0.005563344426415345,0.07574743777513504,0.09326194226741791,0.10664881749219099,0.005068191294779359
vsb_rarefirst,a1_crop,A1 crop,val,0.3,3,2988,0.06983489543199539,0.010403581082009748,0.06191432476043701,0.07786703109741211,0.08377956269522535,0.010825661351145145
vsb_rarefirst,a1_crop,A1 crop,val,0.35,3,2988,0.058679159730672836,0.013661560481181324,0.05176260694861412,0.06570727378129959,0.06849620705042392,0.016280111222746082
vsb_rarefirst,a1_crop,A1 crop,val,0.4,3,2988,0.047523426512877144,0.014993156967332017,0.04105310142040253,0.05410531163215637,0.05410531012940652,0.015627188618165953
vsb_rarefirst,a1_crop,A1 crop,val,0.45,3,2988,0.036813922226428986,0.012862034155132821,0.031236058054491877,0.042503345757722855,0.04105310129406515,0.014423289923153934
vsb_rarefirst,a1_crop,A1 crop,val,0.5,3,2988,0.027666220751901466,0.012950265365604702,0.023089579725638035,0.032574743032455444,0.030566711289602855,0.014589294800295981
vsb_rarefirst,a1_crop,A1 crop,val,0.55,3,2988,0.020191879011690617,0.010825661654850428,0.016510486602783203,0.024096384644508362,0.02186523873270861,0.0117007643933086
vsb_rarefirst,a1_crop,A1 crop,val,0.6,3,2988,0.012382864796866974,0.0070281124540737695,0.009593931958079338,0.015394913032650948,0.013498438197233377,0.007779474953864855
vsb_rarefirst,a1_crop,A1 crop,val,0.65,3,2988,0.005912539083510637,0.003418463637167808,0.003904507262632251,0.008032129146158695,0.006358768406961178,0.003859626035699731
vsb_rarefirst,a1_crop,A1 crop,val,0.7,3,2988,0.0025658187611649432,0.0015091196765098722,0.0013386880746111274,0.00401606410741806,0.002565818830879072,0.0015091197298604062
vsb_rarefirst,a1_crop,A1 crop,val,0.75,3,2988,0.0004462293582037091,0.00038644596011883813,0.0001115573468268849,0.0008924587746150792,0.0004462293618920125,0.0003864459633130025
vsb_rarefirst,a1_crop,A1 crop,val,0.8,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a1_crop,A1 crop,val,0.85,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a1_crop,A1 crop,val,0.9,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a1_crop,A1 crop,val,0.95,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a1_crop,A1 crop,test,0.05,3,2988,0.16990182797114053,0.02120968427903736,0.15818550996482372,0.18217314779758453,0.38018741633199465,0.10506622889785774
vsb_rarefirst,a1_crop,A1 crop,test,0.1,3,2988,0.13576528429985046,0.010403581082009748,0.12483266741037369,0.14692102372646332,0.24509147701918788,0.041716479277167394
vsb_rarefirst,a1_crop,A1 crop,test,0.15,3,2988,0.11836233735084534,0.004303280995197419,0.10776439309120178,0.12918339669704437,0.1863007585899152,0.014893218313165169
vsb_rarefirst,a1_crop,A1 crop,test,0.2,3,2988,0.10497545699278514,0.00480733213423043,0.09482374042272568,0.1152387335896492,0.14892904953145916,0.00619821257612186
vsb_rarefirst,a1_crop,A1 crop,test,0.25,3,2988,0.09248103449742,0.008560890615537591,0.08311022073030472,0.10207775458693501,0.1215975011155734,0.012893924624059892
vsb_rarefirst,a1_crop,A1 crop,test,0.3,3,2988,0.08221775790055592,0.01136078625544218,0.07351628690958023,0.09125391393899918,0.10240963855421686,0.014163389537817154
vsb_rarefirst,a1_crop,A1 crop,test,0.35,3,2988,0.0700580117603143,0.012461010685821056,0.06224899739027023,0.07842481136322021,0.08244087460954931,0.015323203767698114
vsb_rarefirst,a1_crop,A1 crop,test,0.4,3,2988,0.05879071975747744,0.012984814410333707,0.05153949186205864,0.06615350395441055,0.06749219098616689,0.016754783558550645
vsb_rarefirst,a1_crop,A1 crop,test,0.45,3,2988,0.04897367333372434,0.013755522417489612,0.04239179193973541,0.05577867105603218,0.055667112896028555,0.017487480469298964
vsb_rarefirst,a1_crop,A1 crop,test,0.5,3,2988,0.03871039735774199,0.012950264779948895,0.033020973205566406,0.044622939079999924,0.04261490406068719,0.015168927071672835
vsb_rarefirst,a1_crop,A1 crop,test,0.55,3,2988,0.029451138029495876,0.011334467441728002,0.024431060906499623,0.03469433635473251,0.031236055332440876,0.012577317128571129
vsb_rarefirst,a1_crop,A1 crop,test,0.6,3,2988,0.01874163296694557,0.009854371966227267,0.01494868565350771,0.022646142169833183,0.019410977242302542,0.010434041009451068
vsb_rarefirst,a1_crop,A1 crop,test,0.65,3,2988,0.009370816483472785,0.004930026689023228,0.006804998032748699,0.012159750796854496,0.009593931280678269,0.005144958749486928
vsb_rarefirst,a1_crop,A1 crop,test,0.7,3,2988,0.005466309686501821,0.003180851684978281,0.0035698350984603167,0.007585899438709021,0.005466309683177153,0.0031808517245388787
vsb_rarefirst,a1_crop,A1 crop,test,0.75,3,2988,0.0024542614507178464,0.001352560862816377,0.0012271307641640306,0.00401606410741806,0.0024542614904060687,0.0013525608715955087
vsb_rarefirst,a1_crop,A1 crop,test,0.8,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a1_crop,A1 crop,test,0.85,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a1_crop,A1 crop,test,0.9,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a1_crop,A1 crop,test,0.95,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.05,3,2988,0.11244979997475942,0.01040717011443218,0.10229808837175369,0.12282463163137436,0.20872378402498884,0.03927848253454004
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.1,3,2988,0.08712628483772278,0.006877760740457021,0.07820169627666473,0.09638553857803345,0.13264167782240072,0.013865011221652039
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.15,3,2988,0.0729585016767184,0.005217021385775054,0.06470326334238052,0.08132809642702336,0.10118250780901383,0.01013638258955872
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.2,3,2988,0.06024096285303434,0.0005796678479764745,0.05276662465184927,0.0679384171962738,0.07842481035252119,0.002705121743191016
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.25,3,2988,0.05053547521432241,0.0006693433970221575,0.04350736364722252,0.05756358802318573,0.06236055332440875,0.0005112199570455009
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.3,3,2988,0.0431726910173893,0.0018633746616497134,0.036813922226428986,0.04986613243818283,0.05053547523427042,0.002413354267378843
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.35,3,2988,0.03447121816376845,0.0047211300441749576,0.028781794011592865,0.04027220234274864,0.03971441320838911,0.005543176371621974
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.4,3,2988,0.02755466289818287,0.005209859380994283,0.022534582763910294,0.03268630430102348,0.030455153949129853,0.00605192145917842
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.45,3,2988,0.019857206692298252,0.005952397214288129,0.01584114320576191,0.024207940325140953,0.02175368139223561,0.0059209524809083446
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.5,3,2988,0.013833110220730305,0.006264120934798147,0.010709504596889019,0.01729417829774316,0.014725568942436412,0.0067683227631046465
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.55,3,2988,0.01004016057898601,0.00547881712087378,0.00736278435215354,0.012940650805830956,0.010263275323516287,0.005573402943684425
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.6,3,2988,0.00602409631634752,0.0031925674814222782,0.00401606410741806,0.008143686689436436,0.006024096385542169,0.003192567608490447
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.65,3,2988,0.0025658187611649432,0.0013933507150836978,0.0013386880746111274,0.00401606410741806,0.002565818830879072,0.0013933507359211062
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.7,3,2988,0.0011155734246131033,0.0010758200722504388,0.0004462293873075396,0.0018964748596772552,0.0011155734047300313,0.0010758200313468267
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.75,3,2988,0.00022311467910185456,0.00038644596011883813,0.0,0.0005577867268584669,0.00022311468094600624,0.0003864459633130025
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.8,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.85,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.9,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a2_colorjitter,A2 colour jitter,val,0.95,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.05,3,2988,0.11635430653889973,0.01141979239070509,0.10609102994203568,0.1274012796580791,0.22668451584114235,0.03713854280679261
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.1,3,2988,0.09315037975708644,0.007219404072542141,0.08344489336013794,0.1028558686375618,0.14915216421240518,0.01673806276975552
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.15,3,2988,0.07898259411255519,0.004930027092065364,0.07028112560510635,0.0880187451839447,0.1146809460062472,0.010553230068078767
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.2,3,2988,0.06838464985291164,0.003109626699363488,0.06012940779328346,0.07664268687367436,0.09225792057117359,0.005034932662381419
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.25,3,2988,0.06057563672463099,0.001206677260938947,0.052766628470271824,0.0684990011155605,0.07630522088353414,0.0029746299924081625
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.3,3,2988,0.0524319497247537,0.003515384812998424,0.04529228433966637,0.05990629270672798,0.06302989736724676,0.004303280125387305
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.35,3,2988,0.04395359133680662,0.006894027588660386,0.03748326748609543,0.050758592784404755,0.0500892458723784,0.008508395790124206
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.4,3,2988,0.03614457882940769,0.007154470682021273,0.030343597754836082,0.04205711940303445,0.040272199910754126,0.008587017134281935
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.45,3,2988,0.02967425249516964,0.009056779763477265,0.024542616680264473,0.035029005259275436,0.03235162873717091,0.009935494903262973
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.5,3,2988,0.022980812316139538,0.006645859126270171,0.018518518656492233,0.02766622230410576,0.024542614904060688,0.007054623718769468
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.55,3,2988,0.01762605955203374,0.005034932447302231,0.01383311115205288,0.021865239366889,0.01863007585899152,0.005441208566826059
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.6,3,2988,0.012048192943135897,0.0029746301086221822,0.00892458762973547,0.015394913032650948,0.012382864792503346,0.0032274600940404795
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.65,3,2988,0.006804997644697626,0.0027867013742432878,0.004573850892484188,0.009259259328246117,0.007028112449799197,0.002917603041191883
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.7,3,2988,0.002900490905934324,0.0020448798938427553,0.001561802695505321,0.004573850892484188,0.0029004908522980814,0.0020448798281819903
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.75,3,2988,0.0012271307156576465,0.0008422394166645069,0.0004462293873075396,0.0023427042178809643,0.0012271307452030344,0.0008422394506103022
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.8,3,2988,0.00022311467910185456,0.00038644596011883813,0.0,0.0005577867268584669,0.00022311468094600624,0.0003864459633130025
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.85,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.9,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,a2_colorjitter,A2 colour jitter,test,0.95,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.05,3,2988,0.20537706216176352,0.024415774319255987,0.19221331179141998,0.21876394748687744,0.464301651048639,0.07319632379590335
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.1,3,2988,0.16778224209944406,0.02134916816640758,0.15584561228752136,0.1796073317527771,0.30566711289602855,0.048630428197929745
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.15,3,2988,0.1441320851445198,0.018459623253238546,0.1328647881746292,0.1553993821144104,0.22746541722445338,0.03649357598752957
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.2,3,2988,0.1260597954193751,0.01772919484661254,0.11557340621948242,0.1366577446460724,0.1823962516733601,0.02795262786856907
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.25,3,2988,0.10664881517489751,0.016335057212109427,0.09716644883155823,0.11646586656570435,0.14524765729585007,0.02543507362784471
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.3,3,2988,0.08980365842580795,0.017763910879455905,0.08087906986474991,0.09883980453014374,0.11680053547523427,0.02544167813921958
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.35,3,2988,0.07463186110059421,0.01977965499122898,0.06671129167079926,0.0827755481004715,0.09370816599732262,0.02579581080661731
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.4,3,2988,0.06068719426790873,0.02122024830403289,0.05365908518433571,0.06804998219013214,0.07407407407407407,0.025519335989157472
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.45,3,2988,0.04730031142632166,0.018706736876165118,0.04105310142040253,0.05377063900232315,0.05600178491744757,0.022202993783127057
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.5,3,2988,0.03357875905930996,0.01596751546497878,0.028558680787682533,0.0390478583052754,0.039602855867916106,0.01891513841068341
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.55,3,2988,0.023427041247487068,0.013129213196262151,0.019299421459436417,0.02777777803130448,0.02677376171352075,0.014367528737393363
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.6,3,2988,0.013609995289395252,0.010246285072674367,0.010709504596889019,0.016845159232616425,0.014725568942436412,0.011334467350653346
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.65,3,2988,0.007251226964096229,0.005603466438526257,0.005131637677550316,0.009482374414801598,0.007474341811691209,0.005702533654231172
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.7,3,2988,0.0030120481193686524,0.0026138719171533696,0.0016733601223677397,0.004573850892484188,0.0032351628737170906,0.0027051217431910174
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.75,3,2988,0.0004462293485024323,0.000511219936942574,0.0,0.001115573337301612,0.0004462293618920125,0.0005112199570454976
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.8,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.85,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.9,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p4_a4_combined,P4+A4 combined,val,0.95,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.05,3,2988,0.19366354246934256,0.025154632339804705,0.1809460073709488,0.20638108253479004,0.4397590361445783,0.06486855510953086
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.1,3,2988,0.15539937714735666,0.022306172302749516,0.14379741251468658,0.16733601689338684,0.285698348951361,0.044078139060047185
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.15,3,2988,0.13386881103118262,0.019132002172316358,0.12271308153867722,0.14502455294132233,0.2172021419009371,0.03455883641212871
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.2,3,2988,0.11735832194487254,0.015183684301486235,0.10687193274497986,0.12795627154409886,0.1721329763498438,0.026912153486850412
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.25,3,2988,0.10330209881067276,0.01508748646395167,0.09359661489725113,0.11323070526123047,0.14067380633645693,0.027243070003344062
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.3,3,2988,0.09036144614219666,0.015237688279134286,0.08121374994516373,0.09995537288486958,0.11624274877286926,0.022842029483984016
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.35,3,2988,0.07753235101699829,0.017069367987447272,0.06894244235008955,0.08623383194208145,0.0962739848282017,0.02344695399038789
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.4,3,2988,0.0662650614976883,0.017107602329503015,0.058567602187395096,0.07418563216924667,0.08099062918340028,0.023014633530059163
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.45,3,2988,0.05388219654560089,0.014805218499488937,0.04707719758152962,0.061021868139505386,0.06314145470771977,0.018664779953001677
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.5,3,2988,0.0431726910173893,0.013851540011892647,0.036925483494997025,0.04953145980834961,0.048415885765283356,0.016573306325237642
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.55,3,2988,0.03134761316080888,0.012563952786174391,0.02610441856086254,0.036590807233005763,0.03357875948237394,0.01471922909242351
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.6,3,2988,0.018853190975884598,0.010632532638693125,0.015171798877418041,0.022869253531098366,0.019857206604194554,0.011206932936077071
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.65,3,2988,0.011044176761060953,0.007247793650552896,0.008255243301391602,0.014056225307285786,0.011155734047300312,0.007157079398636965
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.7,3,2988,0.005800981695453326,0.003992755710711508,0.003904507029801607,0.00803212821483612,0.005800981704596163,0.003992755503831612
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.75,3,2988,0.0021195894417663417,0.001022439892938081,0.001004016143269837,0.0033467202447354794,0.0021195894689870595,0.0010224399140909952
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.8,3,2988,0.00011155733955092728,0.00019322298005941906,0.0,0.00033467201865278184,0.00011155734047300312,0.00019322298165650126
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.85,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.9,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
vsb_rarefirst,p4_a4_combined,P4+A4 combined,test,0.95,3,2988,0.0,0.0,0.0,0.0,0.0,0.0
