dataset,variant,seed,split,threshold,fp_images,n_clean_images_or_tiles,fp_rate,cp95_lower,cp95_upper,wilson95_lower,wilson95_upper,false_detections,fppi
vsb_rarefirst,p3_unsharp,44,val,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p3_unsharp,44,test,0.05,358,2988,0.11981258366800536,0.10837786392110661,0.13199740629363835,0.10865412932168993,0.13194734262409857,651,0.2178714859437751
vsb_rarefirst,p3_unsharp,44,test,0.1,296,2988,0.09906291834002677,0.0885802957360313,0.11033784770714358,0.0888604669281082,0.11029495859218635,444,0.14859437751004015
vsb_rarefirst,p3_unsharp,44,test,0.15,255,2988,0.0853413654618474,0.07556605861418975,0.09593722547354139,0.0758483852101517,0.09589917089973558,341,0.1141231593038822
vsb_rarefirst,p3_unsharp,44,test,0.2,216,2988,0.07228915662650602,0.06325874614909612,0.08216736603124208,0.06354265326133064,0.08213400267768141,281,0.09404283801874164
vsb_rarefirst,p3_unsharp,44,test,0.25,189,2988,0.06325301204819277,0.05478886831304048,0.07258412837592439,0.055073486778933374,0.07255408442639585,234,0.0783132530120482
vsb_rarefirst,p3_unsharp,44,test,0.3,160,2988,0.0535475234270415,0.04574880308151888,0.062234225767346656,0.04603367965178057,0.06220783758033373,192,0.0642570281124498
vsb_rarefirst,p3_unsharp,44,test,0.35,139,2988,0.046519410977242305,0.03924803483063054,0.05469436823768516,0.03953263256927638,0.05467070764775126,157,0.05254350736278447
vsb_rarefirst,p3_unsharp,44,test,0.4,116,2988,0.038821954484605084,0.03218338156322614,0.046381747263594945,0.03246700903910261,0.04636118492330631,132,0.04417670682730924
vsb_rarefirst,p3_unsharp,44,test,0.45,99,2988,0.03313253012048193,0.027008353669557356,0.04019151523125898,0.027290605664533552,0.04017334976185284,112,0.03748326639892905
vsb_rarefirst,p3_unsharp,44,test,0.5,85,2988,0.028447121820615796,0.02278435311199741,0.03505641683459197,0.023064846078575757,0.03504032467108619,95,0.03179384203480589
vsb_rarefirst,p3_unsharp,44,test,0.55,63,2988,0.02108433734939759,0.01623888477400177,0.02689630943668722,0.016514743161711105,0.026883765953098156,68,0.022757697456492636
vsb_rarefirst,p3_unsharp,44,test,0.6,46,2988,0.015394912985274432,0.011292478408960735,0.020481780249232903,0.011561848076091962,0.02047242250269477,50,0.01673360107095047
vsb_rarefirst,p3_unsharp,44,test,0.65,21,2988,0.007028112449799197,0.004355622215887636,0.010723252056267354,0.0046014753159981745,0.010720679768637772,21,0.007028112449799197
vsb_rarefirst,p3_unsharp,44,test,0.7,12,2988,0.004016064257028112,0.0020768282450651433,0.007004736722972241,0.002298882082508198,0.007006911424233465,12,0.004016064257028112
vsb_rarefirst,p3_unsharp,44,test,0.75,5,2988,0.0016733601070950468,0.0005435516935820346,0.003900708409433996,0.0007149646174476462,0.0039114365509318,5,0.0016733601070950468
vsb_rarefirst,p3_unsharp,44,test,0.8,2,2988,0.0006693440428380187,8.107095029592091e-05,0.002415787830628665,0.0001835774741957587,0.002437369834885594,2,0.0006693440428380187
vsb_rarefirst,p3_unsharp,44,test,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p3_unsharp,44,test,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,p3_unsharp,44,test,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,42,val,0.05,598,2988,0.2001338688085676,0.18591967899441478,0.2149376355687316,0.18617706896572137,0.2148607117239146,1491,0.49899598393574296
vsb_rarefirst,a1_crop,42,val,0.1,442,2988,0.14792503346720215,0.13537738987304493,0.1611662237346635,0.13564755416065785,0.16110662584547727,843,0.2821285140562249
vsb_rarefirst,a1_crop,42,val,0.15,359,2988,0.12014725568942436,0.10869817936935929,0.13234575798981915,0.10897437687598774,0.1322955796895668,572,0.19143239625167335
vsb_rarefirst,a1_crop,42,val,0.2,296,2988,0.09906291834002677,0.0885802957360313,0.11033784770714358,0.0888604669281082,0.11029495859218635,409,0.13688085676037484
vsb_rarefirst,a1_crop,42,val,0.25,237,2988,0.07931726907630522,0.06987606615043548,0.08959154519369313,0.07015919019821479,0.08955564275588393,308,0.10307898259705489
vsb_rarefirst,a1_crop,42,val,0.3,173,2988,0.05789825970548862,0.049793093189089754,0.0668819262726241,0.05007793160141143,0.06685388568766128,213,0.071285140562249
vsb_rarefirst,a1_crop,42,val,0.35,129,2988,0.04317269076305221,0.03616855746430409,0.05108798912797657,0.03645283518492216,0.05106565883444517,149,0.0498661311914324
vsb_rarefirst,a1_crop,42,val,0.4,91,2988,0.030455153949129853,0.02458992278442076,0.0372618183391446,0.024871254146306816,0.03724482432195132,108,0.03614457831325301
vsb_rarefirst,a1_crop,42,val,0.45,67,2988,0.02242302543507363,0.017418772420347978,0.02838996453131341,0.017695707796437983,0.028376739797435407,74,0.024765729585006693
vsb_rarefirst,a1_crop,42,val,0.5,38,2988,0.012717536813922356,0.009014977583096913,0.017414397193591707,0.009279599432107825,0.017406794188550654,41,0.013721552878179385
vsb_rarefirst,a1_crop,42,val,0.55,23,2988,0.007697456492637216,0.004885602919698738,0.011527704145804285,0.005134746654016168,0.01152437767015184,25,0.008366800535475234
vsb_rarefirst,a1_crop,42,val,0.6,13,2988,0.004350736278447122,0.002318555685441432,0.007428400274031036,0.0025444040853996293,0.007429874041108069,14,0.004685408299866131
vsb_rarefirst,a1_crop,42,val,0.65,6,2988,0.002008032128514056,0.0007372577274667237,0.0043654792313441194,0.0009206139808178215,0.004374271807327655,6,0.002008032128514056
vsb_rarefirst,a1_crop,42,val,0.7,3,2988,0.001004016064257028,0.00020710012850079878,0.0029313305153932526,0.00034151350194927457,0.0029479184268981088,3,0.001004016064257028
vsb_rarefirst,a1_crop,42,val,0.75,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,42,val,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,42,val,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,42,val,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,42,val,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,42,test,0.05,578,2988,0.1934404283801874,0.1794157487397426,0.2080679622845452,0.17967485031932548,0.2079932379749899,1493,0.499665327978581
vsb_rarefirst,a1_crop,42,test,0.1,427,2988,0.142904953145917,0.1305432106493151,0.15597030259685699,0.1308145162008082,0.15591239450883643,867,0.2901606425702811
vsb_rarefirst,a1_crop,42,test,0.15,359,2988,0.12014725568942436,0.10869817936935929,0.13234575798981915,0.10897437687598774,0.1322955796895668,601,0.20113788487282463
vsb_rarefirst,a1_crop,42,test,0.2,303,2988,0.10140562248995984,0.09080892140022168,0.11278983863029925,0.09108868575765852,0.11274613210099826,444,0.14859437751004015
vsb_rarefirst,a1_crop,42,test,0.25,252,2988,0.08433734939759036,0.07461664982767935,0.09488068303460896,0.07489911650091734,0.09484298574967186,329,0.11010709504685408
vsb_rarefirst,a1_crop,42,test,0.3,209,2988,0.06994645247657295,0.061058482764641875,0.07968716323301134,0.06134260961029682,0.07965465399035303,261,0.08734939759036145
vsb_rarefirst,a1_crop,42,test,0.35,167,2988,0.055890227576974566,0.04792475115108895,0.06473856603913346,0.0482096244776291,0.06471128509284743,194,0.06492637215528782
vsb_rarefirst,a1_crop,42,test,0.4,131,2988,0.043842034805890225,0.0367835356773213,0.051810172726261865,0.037067888771011005,0.05178757448788838,144,0.04819277108433735
vsb_rarefirst,a1_crop,42,test,0.45,99,2988,0.03313253012048193,0.027008353669557356,0.04019151523125898,0.027290605664533552,0.04017334976185284,106,0.03547523427041499
vsb_rarefirst,a1_crop,42,test,0.5,71,2988,0.023761713520749666,0.018603628949431926,0.029878753096675495,0.018881520449519903,0.02986486562341761,75,0.025100401606425703
vsb_rarefirst,a1_crop,42,test,0.55,49,2988,0.01639892904953146,0.012156004609289457,0.021622878424047382,0.012426809897964818,0.021612914540120008,50,0.01673360107095047
vsb_rarefirst,a1_crop,42,test,0.6,22,2988,0.007362784471218206,0.0046198021756023435,0.011126240278869486,0.004867357322898204,0.011123282381503775,22,0.007362784471218206
vsb_rarefirst,a1_crop,42,test,0.65,11,2988,0.003681392235609103,0.0018391263300511968,0.006577458995570259,0.0020569009835174723,0.006580407903458161,11,0.003681392235609103
vsb_rarefirst,a1_crop,42,test,0.7,7,2988,0.0023427041499330657,0.0009423911495033371,0.004820872326402332,0.0011352749758738187,0.0048280954320376905,7,0.0023427041499330657
vsb_rarefirst,a1_crop,42,test,0.75,3,2988,0.001004016064257028,0.00020710012850079878,0.0029313305153932526,0.00034151350194927457,0.0029479184268981088,3,0.001004016064257028
vsb_rarefirst,a1_crop,42,test,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,42,test,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,42,test,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,42,test,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,43,val,0.05,471,2988,0.1576305220883534,0.1447376068416738,0.17119757257060705,0.1450055127397754,0.17113472123957457,885,0.2961847389558233
vsb_rarefirst,a1_crop,43,val,0.1,378,2988,0.12650602409638553,0.1147896068477075,0.13895902507974417,0.11506448987430257,0.13890667446680655,603,0.20180722891566266
vsb_rarefirst,a1_crop,43,val,0.15,318,2988,0.10642570281124498,0.0955905037994278,0.1180381742191433,0.09586936424173967,0.1179927229134076,466,0.15595716198125836
vsb_rarefirst,a1_crop,43,val,0.2,281,2988,0.09404283801874164,0.08381096185929586,0.10507731689615539,0.08409196945644036,0.10503618676736375,380,0.12717536813922356
vsb_rarefirst,a1_crop,43,val,0.25,250,2988,0.08366800535475234,0.07398394422472589,0.09417608904775941,0.07426650275529412,0.09413863025576302,312,0.10441767068273092
vsb_rarefirst,a1_crop,43,val,0.3,223,2988,0.07463186077643909,0.06546184452367525,0.08464475147237671,0.06574551022700635,0.08461053805036793,268,0.08969210174029452
vsb_rarefirst,a1_crop,43,val,0.35,191,2988,0.0639223560910308,0.05541463983623661,0.07329561358177483,0.05569921915747127,0.07326532128739002,226,0.07563587684069611
vsb_rarefirst,a1_crop,43,val,0.4,160,2988,0.0535475234270415,0.04574880308151888,0.062234225767346656,0.04603367965178057,0.06220783758033373,184,0.06157965194109773
vsb_rarefirst,a1_crop,43,val,0.45,122,2988,0.040829986613119144,0.034019977827506896,0.048556543981426344,0.03430394199898613,0.048535159682018984,138,0.04618473895582329
vsb_rarefirst,a1_crop,43,val,0.5,104,2988,0.03480589022757698,0.028525666363038014,0.04201686418002756,0.028808396570244046,0.04199798195497251,117,0.0391566265060241
vsb_rarefirst,a1_crop,43,val,0.55,80,2988,0.02677376171352075,0.021285706754205446,0.0332126844084634,0.021565385876975755,0.033197361773856036,87,0.029116465863453816
vsb_rarefirst,a1_crop,43,val,0.6,52,2988,0.01740294511378849,0.013023963779373118,0.022759667560638637,0.013296058730368644,0.022749119567014277,58,0.019410977242302542
vsb_rarefirst,a1_crop,43,val,0.65,25,2988,0.008366800535475234,0.005421660380319965,0.012326427257177046,0.005673685571682071,0.012322407992018003,28,0.009370816599732263
vsb_rarefirst,a1_crop,43,val,0.7,12,2988,0.004016064257028112,0.0020768282450651433,0.007004736722972241,0.002298882082508198,0.007006911424233465,12,0.004016064257028112
vsb_rarefirst,a1_crop,43,val,0.75,2,2988,0.0006693440428380187,8.107095029592091e-05,0.002415787830628665,0.0001835774741957587,0.002437369834885594,2,0.0006693440428380187
vsb_rarefirst,a1_crop,43,val,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,43,val,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,43,val,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,43,val,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,43,test,0.05,455,2988,0.15227576974564927,0.1395711036257758,0.16566527491309094,0.13984026360677537,0.16560421645631818,903,0.30220883534136544
vsb_rarefirst,a1_crop,43,test,0.1,370,2988,0.12382864792503347,0.11222355455716741,0.13617572804596095,0.11249899657989273,0.13612429080308816,621,0.20783132530120482
vsb_rarefirst,a1_crop,43,test,0.15,339,2988,0.11345381526104417,0.10229756606009324,0.12537304899421672,0.10257509481000895,0.12532516936022495,512,0.1713520749665328
vsb_rarefirst,a1_crop,43,test,0.2,308,2988,0.10307898259705489,0.0924018954139349,0.11454016690167648,0.09268136318596525,0.11449587777152172,427,0.142904953145917
vsb_rarefirst,a1_crop,43,test,0.25,274,2988,0.09170013386880857,0.08158834423904229,0.10261934518443638,0.08186972429350957,0.1025790395919323,356,0.11914323962516733
vsb_rarefirst,a1_crop,43,test,0.3,252,2988,0.08433734939759036,0.07461664982767935,0.09488068303460896,0.07489911650091734,0.09484298574967186,312,0.10441767068273092
vsb_rarefirst,a1_crop,43,test,0.35,224,2988,0.0749665327978581,0.06577679703981613,0.08499844086142729,0.06606042658144283,0.0849641063156975,266,0.08902275769745649
vsb_rarefirst,a1_crop,43,test,0.4,195,2988,0.06526104417670683,0.056667002603968515,0.07471777006134783,0.05695149657517444,0.07468698234875097,227,0.07597054886211513
vsb_rarefirst,a1_crop,43,test,0.45,167,2988,0.055890227576974566,0.04792475115108895,0.06473856603913346,0.0482096244776291,0.06471128509284743,196,0.06559571619812583
vsb_rarefirst,a1_crop,43,test,0.5,137,2988,0.045850066934404285,0.03863124148960783,0.05397398114131683,0.03891578619036452,0.05395058478713107,153,0.05120481927710843
vsb_rarefirst,a1_crop,43,test,0.55,105,2988,0.035140562248995984,0.028829628260999704,0.04238144132729271,0.02911244611999377,0.042362417024988816,113,0.03781793842034806
vsb_rarefirst,a1_crop,43,test,0.6,73,2988,0.024431057563587683,0.01919779149629165,0.030621447129356952,0.019476120847229925,0.03060723446523965,76,0.025435073627844713
vsb_rarefirst,a1_crop,43,test,0.65,36,2988,0.012048192771084338,0.008452283143886904,0.016641098860422116,0.00871544951026771,0.016633974870858707,36,0.012048192771084338
vsb_rarefirst,a1_crop,43,test,0.7,16,2988,0.00535475234270415,0.003063708335539584,0.008681253900565232,0.003298781092179063,0.008680950893626726,16,0.00535475234270415
vsb_rarefirst,a1_crop,43,test,0.75,8,2988,0.002677376171352075,0.001156587659350634,0.005268646944875359,0.0013572963312203407,0.0052745586964572,8,0.002677376171352075
vsb_rarefirst,a1_crop,43,test,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,43,test,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,43,test,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,43,test,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,44,val,0.05,512,2988,0.1713520749665328,0.15800052486908014,0.1853503909281341,0.15826513591442784,0.18528296747532944,995,0.3329986613119143
vsb_rarefirst,a1_crop,44,val,0.1,401,2988,0.13420348058902276,0.12217659293607756,0.14695144968585733,0.12244982768342158,0.14689648291230625,666,0.22289156626506024
vsb_rarefirst,a1_crop,44,val,0.15,345,2988,0.11546184738955824,0.10421647060195015,0.12746613645340188,0.10449360603731832,0.1274175658515118,514,0.17202141900937082
vsb_rarefirst,a1_crop,44,val,0.2,300,2988,0.10040160642570281,0.08985357381393647,0.1117392067139907,0.0901335137518175,0.1116958502475412,403,0.1348728246318608
vsb_rarefirst,a1_crop,44,val,0.25,270,2988,0.09036144578313253,0.08031919174787741,0.10121387957186134,0.08060077914839847,0.1011740462579793,336,0.11244979919678715
vsb_rarefirst,a1_crop,44,val,0.3,230,2988,0.07697456492637215,0.06766765557697962,0.08711944053797244,0.06795105978364106,0.08708438083209545,270,0.09036144578313253
vsb_rarefirst,a1_crop,44,val,0.35,206,2988,0.06894243641231593,0.060116413051053655,0.07862332462868726,0.06040062700034906,0.07859118274100269,239,0.07998661311914324
vsb_rarefirst,a1_crop,44,val,0.4,175,2988,0.05856760374832664,0.050416511879548535,0.06759574673389016,0.05070133251892381,0.06756745400968096,193,0.0645917001338688
vsb_rarefirst,a1_crop,44,val,0.45,141,2988,0.04718875502008032,0.03986525858028396,0.05541432917586231,0.040149904252919685,0.05539040520364001,156,0.05220883534136546
vsb_rarefirst,a1_crop,44,val,0.5,106,2988,0.03547523427041499,0.029133751238922954,0.04274585951187809,0.02941665422945109,0.04272669353529752,116,0.038821954484605084
vsb_rarefirst,a1_crop,44,val,0.55,78,2988,0.02610441767068273,0.02068789373980835,0.03247357398478512,0.020967214084123716,0.03245856432717602,84,0.028112449799196786
vsb_rarefirst,a1_crop,44,val,0.6,46,2988,0.015394912985274432,0.011292478408960735,0.020481780249232903,0.011561848076091962,0.02047242250269477,49,0.01639892904953146
vsb_rarefirst,a1_crop,44,val,0.65,22,2988,0.007362784471218206,0.0046198021756023435,0.011126240278869486,0.004867357322898204,0.011123282381503775,23,0.007697456492637216
vsb_rarefirst,a1_crop,44,val,0.7,8,2988,0.002677376171352075,0.001156587659350634,0.005268646944875359,0.0013572963312203407,0.0052745586964572,8,0.002677376171352075
vsb_rarefirst,a1_crop,44,val,0.75,2,2988,0.0006693440428380187,8.107095029592091e-05,0.002415787830628665,0.0001835774741957587,0.002437369834885594,2,0.0006693440428380187
vsb_rarefirst,a1_crop,44,val,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,44,val,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,44,val,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,44,val,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,44,test,0.05,490,2988,0.1639892904953146,0.15087971244891815,0.17776031045880583,0.15114610522358185,0.1776953365313228,1012,0.3386880856760375
vsb_rarefirst,a1_crop,44,test,0.1,420,2988,0.14056224899598393,0.1282890500263058,0.15354375481798427,0.12856088133152455,0.1534866370397579,709,0.23728246318607765
vsb_rarefirst,a1_crop,44,test,0.15,363,2988,0.1214859437751004,0.10997973224011873,0.13373887472112236,0.11025565684082335,0.13368823820379533,557,0.1864123159303882
vsb_rarefirst,a1_crop,44,test,0.2,330,2988,0.11044176706827309,0.09942134245760874,0.12223129267292356,0.09969945078741306,0.12218445180492658,464,0.15528781793842034
vsb_rarefirst,a1_crop,44,test,0.25,303,2988,0.10140562248995984,0.09080892140022168,0.11278983863029925,0.09108868575765852,0.11274613210099826,405,0.1355421686746988
vsb_rarefirst,a1_crop,44,test,0.3,276,2988,0.09236947791164658,0.08222317198877042,0.10332182769655543,0.08250444685254212,0.10328128627243181,345,0.11546184738955824
vsb_rarefirst,a1_crop,44,test,0.35,237,2988,0.07931726907630522,0.06987606615043548,0.08959154519369313,0.07015919019821479,0.08955564275588393,279,0.09337349397590361
vsb_rarefirst,a1_crop,44,test,0.4,201,2988,0.06726907630522089,0.05854753799403447,0.07684902730294128,0.05883188713607304,0.07681749950644856,234,0.0783132530120482
vsb_rarefirst,a1_crop,44,test,0.45,173,2988,0.05789825970548862,0.049793093189089754,0.0668819262726241,0.05007793160141143,0.06685388568766128,197,0.06593038821954485
vsb_rarefirst,a1_crop,44,test,0.5,139,2988,0.046519410977242305,0.03924803483063054,0.05469436823768516,0.03953263256927638,0.05467070764775126,154,0.051539491298527446
vsb_rarefirst,a1_crop,44,test,0.55,110,2988,0.03681392235609103,0.030351810812162257,0.044201984809496726,0.03063503024802375,0.044182255995788976,117,0.0391566265060241
vsb_rarefirst,a1_crop,44,test,0.6,73,2988,0.024431057563587683,0.01919779149629165,0.030621447129356952,0.019476120847229925,0.03060723446523965,76,0.025435073627844713
vsb_rarefirst,a1_crop,44,test,0.65,37,2988,0.012382864792503346,0.008733257214327968,0.017028107531682837,0.008997167375023103,0.017020741625869345,39,0.013052208835341365
vsb_rarefirst,a1_crop,44,test,0.7,26,2988,0.008701472556894244,0.005691739352969323,0.01272384841961373,0.0059450760433879014,0.012719502140078203,26,0.008701472556894244
vsb_rarefirst,a1_crop,44,test,0.75,11,2988,0.003681392235609103,0.0018391263300511968,0.006577458995570259,0.0020569009835174723,0.006580407903458161,11,0.003681392235609103
vsb_rarefirst,a1_crop,44,test,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,44,test,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,44,test,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a1_crop,44,test,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a2_colorjitter,42,val,0.05,309,2988,0.10341365461847389,0.09272059800139906,0.1148901252271694,0.0930000058771474,0.11484571970010558,541,0.18105756358768407
vsb_rarefirst,a2_colorjitter,42,val,0.1,250,2988,0.08366800535475234,0.07398394422472589,0.09417608904775941,0.07426650275529412,0.09413863025576302,369,0.12349397590361445
vsb_rarefirst,a2_colorjitter,42,val,0.15,209,2988,0.06994645247657295,0.061058482764641875,0.07968716323301134,0.06134260961029682,0.07965465399035303,281,0.09404283801874164
vsb_rarefirst,a2_colorjitter,42,val,0.2,178,2988,0.059571619812583666,0.0513522204380292,0.06866590140649327,0.05163700895306281,0.06863723143484005,227,0.07597054886211513
vsb_rarefirst,a2_colorjitter,42,val,0.25,153,2988,0.05120481927710843,0.04357717320401283,0.05972560419243698,0.043862008459066446,0.05970011643468563,188,0.06291834002677377
vsb_rarefirst,a2_colorjitter,42,val,0.3,130,2988,0.04350736278447122,0.03647598736376046,0.05144913950790471,0.036760303521106416,0.05142667511802694,149,0.0498661311914324
vsb_rarefirst,a2_colorjitter,42,val,0.35,105,2988,0.035140562248995984,0.028829628260999704,0.04238144132729271,0.02911244611999377,0.042362417024988816,117,0.0391566265060241
vsb_rarefirst,a2_colorjitter,42,val,0.4,84,2988,0.028112449799196786,0.022484170270194833,0.03468811636940051,0.02276450941104724,0.03467217671884868,93,0.03112449799196787
vsb_rarefirst,a2_colorjitter,42,val,0.45,63,2988,0.02108433734939759,0.01623888477400177,0.02689630943668722,0.016514743161711105,0.026883765953098156,68,0.022757697456492636
vsb_rarefirst,a2_colorjitter,42,val,0.5,49,2988,0.01639892904953146,0.012156004609289457,0.021622878424047382,0.012426809897964818,0.021612914540120008,52,0.01740294511378849
vsb_rarefirst,a2_colorjitter,42,val,0.55,34,2988,0.011378848728246318,0.00789270024414552,0.01586480587382254,0.008154273616157729,0.015858181525436624,36,0.012048192771084338
vsb_rarefirst,a2_colorjitter,42,val,0.6,24,2988,0.008032128514056224,0.005152920158574958,0.011927738125461313,0.005403550582941435,0.011924058360992605,24,0.008032128514056224
vsb_rarefirst,a2_colorjitter,42,val,0.65,11,2988,0.003681392235609103,0.0018391263300511968,0.006577458995570259,0.0020569009835174723,0.006580407903458161,11,0.003681392235609103
vsb_rarefirst,a2_colorjitter,42,val,0.7,7,2988,0.0023427041499330657,0.0009423911495033371,0.004820872326402332,0.0011352749758738187,0.0048280954320376905,7,0.0023427041499330657
vsb_rarefirst,a2_colorjitter,42,val,0.75,2,2988,0.0006693440428380187,8.107095029592091e-05,0.002415787830628665,0.0001835774741957587,0.002437369834885594,2,0.0006693440428380187
vsb_rarefirst,a2_colorjitter,42,val,0.8,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a2_colorjitter,42,val,0.85,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a2_colorjitter,42,val,0.9,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a2_colorjitter,42,val,0.95,0,2988,0.0,0.0,0.0012338029821397562,0.0,0.0012839780695492898,0,0.0
vsb_rarefirst,a2_colorjitter,42,test,0.05,326,2988,0.10910307898259705,0.09814386315397539,0.12083411749209863,0.09842222489253104,0.12078773922074447,604,0.20214190093708165
vsb_rarefirst,a2_colorjitter,42,test,0.1,269,2988,0.09002677376171352,0.08000200963804817,0.10086240767063605,0.08028364822982618,0.10082269255678554,411,0.13755020080321284
vsb_rarefirst,a2_colorjitter,42,test,0.15,227,2988,0.07597054886211513,0.06672198327398406,0.08605918230170137,0.0670055019154858,0.08602448484095263,315,0.10542168674698796
vsb_rarefirst,a2_colorjitter,42,test,0.2,198,2988,0.06626506024096386,0.057606976549969,0.07578369042694527,0.057891400555940706,0.0757525322272828,260,0.08701472556894244
vsb_rarefirst,a2_colorjitter,42,test,0.25,178,2988,0.059571619812583666,0.0513522204380292,0.06866590140649327,0.05163700895306281,0.06863723143484005,218,0.07295850066934405
vsb_rarefirst,a2_colorjitter,42,test,0.3,157,2988,0.05254350736278447,0.04481756001150154,0.0611596420341701,0.04510242461006258,0.061133638762753635,183,0.06124497991967871
vsb_rarefirst,a2_colorjitter,42,test,0.35,139,2988,0.046519410977242305,0.03924803483063054,0.05469436823768516,0.03953263256927638,0.05467070764775126,155,0.05187416331994645
vsb_rarefirst,a2_colorjitter,42,test,0.4,115,2988,0.03848728246318608,0.03187776060105542,0.04601880833358249,0.0321613252686352,0.04599838407400769,127,0.04250334672021419
vsb_rarefirst,a2_colorjitter,42,test,0.45,95,2988,0.03179384203480589,0.025797647530241864,0.03872813579531091,0.026079464962568938,0.03871055198475333,104,0.03480589022757698
vsb_rarefirst,a2_colorjitter,42,test,0.5,73,2988,0.024431057563587683,0.01919779149629165,0.030621447129356952,0.019476120847229925,0.03060723446523965,79,0.02643908969210174
vsb_rarefirst,a2_colorjitter,42,test,0.55,54,2988,0.018072289156626505,0.013604879481618768,0.023515311148480333,0.013877763026530456,0.023504384510384526,59,0.019745649263721552
vsb_rarefirst,a2_colorjitter,42,test,0.6,39,2988,0.013052208835341365,0.009297415251549668,0.017799995126049357,0.009562718703305117,0.017792159537119392,41,0.013721552878179385
vsb_rarefirst,a2_colorjitter,42,test,0.65,23,2988,0.007697456492637216,0.004885602919698738,0.011527704145804285,0.005134746654016168,0.01152437767015184,25,0.008366800535475234
vsb_rarefirst,a2_colorjitter,42,test,0.7,14,2988,0.004685408299866131,0.002563852040206084,0.007848835165245064,0.0027930942023677587,0.00784966854390597,14,0.004685408299866131
vsb_rarefirst,a2_colorjitter,42,test,0.75,6,2988,0.002008032128514056,0.0007372577274667237,0.0043654792313441194,0.0009206139808178215,0.004374271807327655,6,0.002008032128514056
