dataset,variant,seed,split,threshold,n_clean_sources,fp_sources,fp_source_rate,false_detections,fppi_per_source,cp95_lower,cp95_upper,wilson95_lower,wilson95_upper
vsb_rarefirst,p1_clahe,42,test,0.8,996,1,0.001004016064257028,1,0.001004016064257028,2.541916285560693e-05,0.005581198058454109,0.0001772554801821179,0.005665129599132441
vsb_rarefirst,p1_clahe,42,test,0.85,996,0,0.0,0,0.0,0.0,0.0036968440152040753,2.168404344971009e-19,0.0038420679466773643
vsb_rarefirst,p1_clahe,42,test,0.9,996,0,0.0,0,0.0,0.0,0.0036968440152040753,2.168404344971009e-19,0.0038420679466773643
vsb_rarefirst,p1_clahe,42,test,0.95,996,0,0.0,0,0.0,0.0,0.0036968440152040753,2.168404344971009e-19,0.0038420679466773643
vsb_rarefirst,p1_clahe,43,val,0.05,996,311,0.31224899598393574,640,0.642570281124498,0.28355802084620463,0.34205454722443857,0.28423704421950086,0.3417036519773438
vsb_rarefirst,p1_clahe,43,val,0.1,996,253,0.2540160642570281,427,0.428714859437751,0.22723969458907284,0.28225479327243336,0.22796237428948748,0.28195992821439997
vsb_rarefirst,p1_clahe,43,val,0.15,996,210,0.21084337349397592,314,0.3152610441767068,0.1858935608024016,0.2375149157247256,0.18664603498493412,0.23726263081555402
vsb_rarefirst,p1_clahe,43,val,0.2,996,171,0.1716867469879518,244,0.24497991967871485,0.14876268213129323,0.19656967854051313,0.14953932175157747,0.1963569758760601
vsb_rarefirst,p1_clahe,43,val,0.25,996,145,0.14558232931726908,193,0.19377510040160642,0.12425006619259035,0.16903314745203088,0.12504056046041231,0.16884749171865823
vsb_rarefirst,p1_clahe,43,val,0.3,996,116,0.11646586345381527,157,0.1576305220883534,0.0971987285332295,0.1380321248686389,0.09800136857624131,0.1378774867563506
vsb_rarefirst,p1_clahe,43,val,0.35,996,96,0.0963855421686747,131,0.13152610441767068,0.07876998525608099,0.11642717827297239,0.0795778511360367,0.11629466154381131
vsb_rarefirst,p1_clahe,43,val,0.4,996,86,0.08634538152610442,115,0.11546184738955824,0.06964347601541196,0.10553797975060532,0.07045250749755406,0.105416833855922
vsb_rarefirst,p1_clahe,43,val,0.45,996,72,0.07228915662650602,94,0.09437751004016064,0.05698838250387313,0.09017296067683224,0.057796692708869196,0.09006820878768615
vsb_rarefirst,p1_clahe,43,val,0.5,996,59,0.05923694779116466,73,0.07329317269076305,0.04539616788943393,0.07574940983968832,0.04620020795588888,0.07566057081638293
vsb_rarefirst,p1_clahe,43,val,0.55,996,44,0.04417670682730924,51,0.05120481927710843,0.03227934460918791,0.058854027615058424,0.03307115020248173,0.05878487158023217
vsb_rarefirst,p1_clahe,43,val,0.6,996,31,0.03112449799196787,35,0.035140562248995984,0.021243532661776938,0.04388948694347041,0.022012392801895986,0.04383950625653439
vsb_rarefirst,p1_clahe,43,val,0.65,996,13,0.013052208835341365,14,0.014056224899598393,0.006967559048311843,0.022216256664263682,0.007643455632635193,0.02220273503832569
vsb_rarefirst,p1_clahe,43,val,0.7,996,6,0.006024096385542169,6,0.006024096385542169,0.0022138503199720843,0.01306550051435107,0.0027637354164371207,0.013080235326063408
vsb_rarefirst,p1_clahe,43,val,0.75,996,3,0.0030120481927710845,3,0.0030120481927710845,0.0006215880038488222,0.008777030081934173,0.001024885486156592,0.008818133858432355
vsb_rarefirst,p1_clahe,43,val,0.8,996,0,0.0,0,0.0,0.0,0.0036968440152040753,2.168404344971009e-19,0.0038420679466773643
vsb_rarefirst,p1_clahe,43,val,0.85,996,0,0.0,0,0.0,0.0,0.0036968440152040753,2.168404344971009e-19,0.0038420679466773643
