dataset,variant,seed,split,threshold,n_clean_images_or_tiles,fp_images,fp_image_rate,false_detections,fppi,max_detections_on_one_clean_image
vsb_rarefirst,p1_clahe,44,val,0.7,2988,4,0.0013386880856760374,4,0.0013386880856760374,1
vsb_rarefirst,p1_clahe,44,val,0.75,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,44,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,44,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,44,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,44,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,44,test,0.05,2988,315,0.10542168674698796,625,0.20917001338688085,9
vsb_rarefirst,p1_clahe,44,test,0.1,2988,253,0.08467202141900937,424,0.14190093708165996,7
vsb_rarefirst,p1_clahe,44,test,0.15,2988,209,0.06994645247657295,316,0.10575635876840696,5
vsb_rarefirst,p1_clahe,44,test,0.2,2988,195,0.06526104417670683,263,0.08801874163319946,5
vsb_rarefirst,p1_clahe,44,test,0.25,2988,170,0.05689424364123159,220,0.07362784471218206,4
vsb_rarefirst,p1_clahe,44,test,0.3,2988,149,0.0498661311914324,178,0.059571619812583666,4
vsb_rarefirst,p1_clahe,44,test,0.35,2988,126,0.04216867469879518,147,0.04919678714859438,3
vsb_rarefirst,p1_clahe,44,test,0.4,2988,105,0.035140562248995984,118,0.039491298527443104,3
vsb_rarefirst,p1_clahe,44,test,0.45,2988,80,0.02677376171352075,88,0.029451137884872823,3
vsb_rarefirst,p1_clahe,44,test,0.5,2988,63,0.02108433734939759,67,0.02242302543507363,3
vsb_rarefirst,p1_clahe,44,test,0.55,2988,48,0.01606425702811245,49,0.01639892904953146,2
vsb_rarefirst,p1_clahe,44,test,0.6,2988,32,0.0107095046854083,33,0.01104417670682731,2
vsb_rarefirst,p1_clahe,44,test,0.65,2988,18,0.006024096385542169,18,0.006024096385542169,1
vsb_rarefirst,p1_clahe,44,test,0.7,2988,8,0.002677376171352075,8,0.002677376171352075,1
vsb_rarefirst,p1_clahe,44,test,0.75,2988,2,0.0006693440428380187,2,0.0006693440428380187,1
vsb_rarefirst,p1_clahe,44,test,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,44,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,44,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p1_clahe,44,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,42,val,0.05,2988,381,0.12751004016064257,700,0.23427041499330656,9
vsb_rarefirst,p2_illumination,42,val,0.1,2988,308,0.10307898259705489,474,0.15863453815261044,6
vsb_rarefirst,p2_illumination,42,val,0.15,2988,249,0.08333333333333333,347,0.11613119143239625,5
vsb_rarefirst,p2_illumination,42,val,0.2,2988,199,0.06659973226238286,256,0.0856760374832664,3
vsb_rarefirst,p2_illumination,42,val,0.25,2988,176,0.058902275769745646,214,0.07161981258366801,3
vsb_rarefirst,p2_illumination,42,val,0.3,2988,155,0.05187416331994645,180,0.060240963855421686,3
vsb_rarefirst,p2_illumination,42,val,0.35,2988,128,0.0428380187416332,142,0.04752342704149933,2
vsb_rarefirst,p2_illumination,42,val,0.4,2988,103,0.034471218206157964,113,0.03781793842034806,2
vsb_rarefirst,p2_illumination,42,val,0.45,2988,74,0.024765729585006693,79,0.02643908969210174,2
vsb_rarefirst,p2_illumination,42,val,0.5,2988,52,0.01740294511378849,55,0.018406961178045515,2
vsb_rarefirst,p2_illumination,42,val,0.55,2988,29,0.009705488621151271,31,0.010374832663989291,2
vsb_rarefirst,p2_illumination,42,val,0.6,2988,12,0.004016064257028112,13,0.004350736278447122,2
vsb_rarefirst,p2_illumination,42,val,0.65,2988,2,0.0006693440428380187,2,0.0006693440428380187,1
vsb_rarefirst,p2_illumination,42,val,0.7,2988,1,0.00033467202141900936,1,0.00033467202141900936,1
vsb_rarefirst,p2_illumination,42,val,0.75,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,42,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,42,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,42,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,42,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,42,test,0.05,2988,357,0.11947791164658635,711,0.23795180722891565,9
vsb_rarefirst,p2_illumination,42,test,0.1,2988,302,0.10107095046854082,495,0.16566265060240964,6
vsb_rarefirst,p2_illumination,42,test,0.15,2988,265,0.08868808567603749,382,0.1278447121820616,5
vsb_rarefirst,p2_illumination,42,test,0.2,2988,236,0.07898259705488621,313,0.10475234270414993,5
vsb_rarefirst,p2_illumination,42,test,0.25,2988,200,0.06693440428380187,254,0.08500669344042838,4
vsb_rarefirst,p2_illumination,42,test,0.3,2988,175,0.05856760374832664,211,0.07061579651941098,4
vsb_rarefirst,p2_illumination,42,test,0.35,2988,152,0.050870147255689425,175,0.05856760374832664,4
vsb_rarefirst,p2_illumination,42,test,0.4,2988,129,0.04317269076305221,144,0.04819277108433735,4
vsb_rarefirst,p2_illumination,42,test,0.45,2988,105,0.035140562248995984,116,0.038821954484605084,4
vsb_rarefirst,p2_illumination,42,test,0.5,2988,82,0.02744310575635877,89,0.029785809906291833,3
vsb_rarefirst,p2_illumination,42,test,0.55,2988,51,0.01706827309236948,55,0.018406961178045515,2
vsb_rarefirst,p2_illumination,42,test,0.6,2988,28,0.009370816599732263,30,0.010040160642570281,2
vsb_rarefirst,p2_illumination,42,test,0.65,2988,14,0.004685408299866131,15,0.0050200803212851405,2
vsb_rarefirst,p2_illumination,42,test,0.7,2988,7,0.0023427041499330657,7,0.0023427041499330657,1
vsb_rarefirst,p2_illumination,42,test,0.75,2988,1,0.00033467202141900936,1,0.00033467202141900936,1
vsb_rarefirst,p2_illumination,42,test,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,42,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,42,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,42,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,43,val,0.05,2988,330,0.11044176706827309,612,0.20481927710843373,7
vsb_rarefirst,p2_illumination,43,val,0.1,2988,270,0.09036144578313253,428,0.14323962516733602,6
vsb_rarefirst,p2_illumination,43,val,0.15,2988,221,0.07396251673360107,310,0.1037483266398929,5
vsb_rarefirst,p2_illumination,43,val,0.2,2988,193,0.0645917001338688,244,0.08165997322623829,3
vsb_rarefirst,p2_illumination,43,val,0.25,2988,162,0.05421686746987952,192,0.0642570281124498,3
vsb_rarefirst,p2_illumination,43,val,0.3,2988,135,0.045180722891566265,154,0.051539491298527446,2
vsb_rarefirst,p2_illumination,43,val,0.35,2988,112,0.03748326639892905,126,0.04216867469879518,2
vsb_rarefirst,p2_illumination,43,val,0.4,2988,84,0.028112449799196786,97,0.03246318607764391,2
vsb_rarefirst,p2_illumination,43,val,0.45,2988,66,0.02208835341365462,77,0.025769745649263723,2
vsb_rarefirst,p2_illumination,43,val,0.5,2988,48,0.01606425702811245,53,0.017737617135207495,2
vsb_rarefirst,p2_illumination,43,val,0.55,2988,32,0.0107095046854083,36,0.012048192771084338,2
vsb_rarefirst,p2_illumination,43,val,0.6,2988,22,0.007362784471218206,22,0.007362784471218206,1
vsb_rarefirst,p2_illumination,43,val,0.65,2988,17,0.005689424364123159,17,0.005689424364123159,1
vsb_rarefirst,p2_illumination,43,val,0.7,2988,5,0.0016733601070950468,5,0.0016733601070950468,1
vsb_rarefirst,p2_illumination,43,val,0.75,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,43,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,43,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,43,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,43,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,43,test,0.05,2988,365,0.12215528781793843,676,0.22623828647925034,11
vsb_rarefirst,p2_illumination,43,test,0.1,2988,299,0.1000669344042838,477,0.15963855421686746,8
vsb_rarefirst,p2_illumination,43,test,0.15,2988,251,0.08400267737617136,356,0.11914323962516733,5
vsb_rarefirst,p2_illumination,43,test,0.2,2988,212,0.07095046854082998,277,0.0927041499330656,4
vsb_rarefirst,p2_illumination,43,test,0.25,2988,195,0.06526104417670683,241,0.08065595716198126,3
vsb_rarefirst,p2_illumination,43,test,0.3,2988,163,0.054551539491298526,195,0.06526104417670683,3
vsb_rarefirst,p2_illumination,43,test,0.35,2988,144,0.04819277108433735,163,0.054551539491298526,3
vsb_rarefirst,p2_illumination,43,test,0.4,2988,124,0.041499330655957165,141,0.04718875502008032,3
vsb_rarefirst,p2_illumination,43,test,0.45,2988,102,0.03413654618473896,115,0.03848728246318608,3
vsb_rarefirst,p2_illumination,43,test,0.5,2988,85,0.028447121820615796,92,0.030789825970548863,2
vsb_rarefirst,p2_illumination,43,test,0.55,2988,64,0.0214190093708166,69,0.023092369477911646,2
vsb_rarefirst,p2_illumination,43,test,0.6,2988,48,0.01606425702811245,52,0.01740294511378849,2
vsb_rarefirst,p2_illumination,43,test,0.65,2988,32,0.0107095046854083,32,0.0107095046854083,1
vsb_rarefirst,p2_illumination,43,test,0.7,2988,17,0.005689424364123159,17,0.005689424364123159,1
vsb_rarefirst,p2_illumination,43,test,0.75,2988,6,0.002008032128514056,6,0.002008032128514056,1
vsb_rarefirst,p2_illumination,43,test,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,43,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,43,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,43,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,44,val,0.05,2988,329,0.11010709504685408,570,0.19076305220883535,7
vsb_rarefirst,p2_illumination,44,val,0.1,2988,250,0.08366800535475234,385,0.1288487282463186,7
vsb_rarefirst,p2_illumination,44,val,0.15,2988,215,0.07195448460508702,291,0.09738955823293173,7
vsb_rarefirst,p2_illumination,44,val,0.2,2988,180,0.060240963855421686,226,0.07563587684069611,4
vsb_rarefirst,p2_illumination,44,val,0.25,2988,144,0.04819277108433735,174,0.05823293172690763,4
vsb_rarefirst,p2_illumination,44,val,0.3,2988,124,0.041499330655957165,146,0.048862115127175365,3
vsb_rarefirst,p2_illumination,44,val,0.35,2988,102,0.03413654618473896,119,0.03982597054886212,3
vsb_rarefirst,p2_illumination,44,val,0.4,2988,87,0.029116465863453816,98,0.03279785809906292,2
vsb_rarefirst,p2_illumination,44,val,0.45,2988,73,0.024431057563587683,79,0.02643908969210174,2
vsb_rarefirst,p2_illumination,44,val,0.5,2988,53,0.017737617135207495,56,0.018741633199464525,2
vsb_rarefirst,p2_illumination,44,val,0.55,2988,34,0.011378848728246318,35,0.011713520749665328,2
vsb_rarefirst,p2_illumination,44,val,0.6,2988,21,0.007028112449799197,21,0.007028112449799197,1
vsb_rarefirst,p2_illumination,44,val,0.65,2988,10,0.0033467202141900937,10,0.0033467202141900937,1
vsb_rarefirst,p2_illumination,44,val,0.7,2988,3,0.001004016064257028,3,0.001004016064257028,1
vsb_rarefirst,p2_illumination,44,val,0.75,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,44,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,44,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,44,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,44,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,44,test,0.05,2988,323,0.10809906291834002,611,0.20448460508701471,11
vsb_rarefirst,p2_illumination,44,test,0.1,2988,260,0.08701472556894244,412,0.13788487282463185,8
vsb_rarefirst,p2_illumination,44,test,0.15,2988,226,0.07563587684069611,323,0.10809906291834002,7
vsb_rarefirst,p2_illumination,44,test,0.2,2988,198,0.06626506024096386,264,0.08835341365461848,6
vsb_rarefirst,p2_illumination,44,test,0.25,2988,173,0.05789825970548862,215,0.07195448460508702,5
vsb_rarefirst,p2_illumination,44,test,0.3,2988,151,0.05053547523427041,181,0.06057563587684069,5
vsb_rarefirst,p2_illumination,44,test,0.35,2988,133,0.044511378848728245,154,0.051539491298527446,5
vsb_rarefirst,p2_illumination,44,test,0.4,2988,112,0.03748326639892905,123,0.04116465863453815,3
vsb_rarefirst,p2_illumination,44,test,0.45,2988,89,0.029785809906291833,94,0.03145917001338688,2
vsb_rarefirst,p2_illumination,44,test,0.5,2988,72,0.024096385542168676,75,0.025100401606425703,2
vsb_rarefirst,p2_illumination,44,test,0.55,2988,54,0.018072289156626505,55,0.018406961178045515,2
vsb_rarefirst,p2_illumination,44,test,0.6,2988,40,0.013386880856760375,40,0.013386880856760375,1
vsb_rarefirst,p2_illumination,44,test,0.65,2988,26,0.008701472556894244,26,0.008701472556894244,1
vsb_rarefirst,p2_illumination,44,test,0.7,2988,15,0.0050200803212851405,15,0.0050200803212851405,1
vsb_rarefirst,p2_illumination,44,test,0.75,2988,6,0.002008032128514056,6,0.002008032128514056,1
vsb_rarefirst,p2_illumination,44,test,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,44,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,44,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p2_illumination,44,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,42,val,0.05,2988,339,0.11345381526104417,611,0.20448460508701471,7
vsb_rarefirst,p3_unsharp,42,val,0.1,2988,265,0.08868808567603749,403,0.1348728246318608,6
vsb_rarefirst,p3_unsharp,42,val,0.15,2988,220,0.07362784471218206,309,0.10341365461847389,5
vsb_rarefirst,p3_unsharp,42,val,0.2,2988,191,0.0639223560910308,238,0.07965194109772424,4
vsb_rarefirst,p3_unsharp,42,val,0.25,2988,166,0.05555555555555555,203,0.0679384203480589,3
vsb_rarefirst,p3_unsharp,42,val,0.3,2988,141,0.04718875502008032,166,0.05555555555555555,3
vsb_rarefirst,p3_unsharp,42,val,0.35,2988,119,0.03982597054886212,132,0.04417670682730924,2
vsb_rarefirst,p3_unsharp,42,val,0.4,2988,101,0.033801874163319943,110,0.03681392235609103,2
vsb_rarefirst,p3_unsharp,42,val,0.45,2988,88,0.029451137884872823,92,0.030789825970548863,2
vsb_rarefirst,p3_unsharp,42,val,0.5,2988,70,0.023427041499330656,71,0.023761713520749666,2
vsb_rarefirst,p3_unsharp,42,val,0.55,2988,42,0.014056224899598393,43,0.014390896921017403,2
vsb_rarefirst,p3_unsharp,42,val,0.6,2988,23,0.007697456492637216,24,0.008032128514056224,2
vsb_rarefirst,p3_unsharp,42,val,0.65,2988,12,0.004016064257028112,12,0.004016064257028112,1
vsb_rarefirst,p3_unsharp,42,val,0.7,2988,4,0.0013386880856760374,4,0.0013386880856760374,1
vsb_rarefirst,p3_unsharp,42,val,0.75,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,42,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,42,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,42,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,42,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,42,test,0.05,2988,331,0.1107764390896921,632,0.21151271753681392,10
vsb_rarefirst,p3_unsharp,42,test,0.1,2988,276,0.09236947791164658,442,0.14792503346720215,7
vsb_rarefirst,p3_unsharp,42,test,0.15,2988,240,0.08032128514056225,341,0.1141231593038822,6
vsb_rarefirst,p3_unsharp,42,test,0.2,2988,214,0.07161981258366801,280,0.09370816599732262,5
vsb_rarefirst,p3_unsharp,42,test,0.25,2988,194,0.06492637215528782,236,0.07898259705488621,5
vsb_rarefirst,p3_unsharp,42,test,0.3,2988,174,0.05823293172690763,203,0.0679384203480589,5
vsb_rarefirst,p3_unsharp,42,test,0.35,2988,149,0.0498661311914324,169,0.056559571619812586,4
vsb_rarefirst,p3_unsharp,42,test,0.4,2988,126,0.04216867469879518,138,0.04618473895582329,3
vsb_rarefirst,p3_unsharp,42,test,0.45,2988,107,0.035809906291834004,116,0.038821954484605084,3
vsb_rarefirst,p3_unsharp,42,test,0.5,2988,87,0.029116465863453816,91,0.030455153949129853,2
vsb_rarefirst,p3_unsharp,42,test,0.55,2988,65,0.02175368139223561,68,0.022757697456492636,2
vsb_rarefirst,p3_unsharp,42,test,0.6,2988,48,0.01606425702811245,49,0.01639892904953146,2
vsb_rarefirst,p3_unsharp,42,test,0.65,2988,23,0.007697456492637216,23,0.007697456492637216,1
vsb_rarefirst,p3_unsharp,42,test,0.7,2988,12,0.004016064257028112,12,0.004016064257028112,1
vsb_rarefirst,p3_unsharp,42,test,0.75,2988,3,0.001004016064257028,3,0.001004016064257028,1
vsb_rarefirst,p3_unsharp,42,test,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,42,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,42,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,42,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,43,val,0.05,2988,312,0.10441767068273092,566,0.1894243641231593,8
vsb_rarefirst,p3_unsharp,43,val,0.1,2988,245,0.0819946452476573,361,0.12081659973226239,8
vsb_rarefirst,p3_unsharp,43,val,0.15,2988,204,0.06827309236947791,274,0.09170013386880857,6
vsb_rarefirst,p3_unsharp,43,val,0.2,2988,165,0.055220883534136546,203,0.0679384203480589,4
vsb_rarefirst,p3_unsharp,43,val,0.25,2988,135,0.045180722891566265,162,0.05421686746987952,3
vsb_rarefirst,p3_unsharp,43,val,0.3,2988,110,0.03681392235609103,126,0.04216867469879518,3
vsb_rarefirst,p3_unsharp,43,val,0.35,2988,90,0.030120481927710843,102,0.03413654618473896,3
vsb_rarefirst,p3_unsharp,43,val,0.4,2988,67,0.02242302543507363,75,0.025100401606425703,2
vsb_rarefirst,p3_unsharp,43,val,0.45,2988,55,0.018406961178045515,60,0.020080321285140562,2
vsb_rarefirst,p3_unsharp,43,val,0.5,2988,39,0.013052208835341365,41,0.013721552878179385,2
vsb_rarefirst,p3_unsharp,43,val,0.55,2988,25,0.008366800535475234,26,0.008701472556894244,2
vsb_rarefirst,p3_unsharp,43,val,0.6,2988,13,0.004350736278447122,13,0.004350736278447122,1
vsb_rarefirst,p3_unsharp,43,val,0.65,2988,5,0.0016733601070950468,5,0.0016733601070950468,1
vsb_rarefirst,p3_unsharp,43,val,0.7,2988,4,0.0013386880856760374,4,0.0013386880856760374,1
vsb_rarefirst,p3_unsharp,43,val,0.75,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,43,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,43,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,43,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,43,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,43,test,0.05,2988,311,0.10408299866131192,574,0.19210174029451138,12
vsb_rarefirst,p3_unsharp,43,test,0.1,2988,253,0.08467202141900937,395,0.1321954484605087,8
vsb_rarefirst,p3_unsharp,43,test,0.15,2988,206,0.06894243641231593,288,0.0963855421686747,6
vsb_rarefirst,p3_unsharp,43,test,0.2,2988,175,0.05856760374832664,232,0.07764390896921017,5
vsb_rarefirst,p3_unsharp,43,test,0.25,2988,151,0.05053547523427041,186,0.06224899598393574,5
vsb_rarefirst,p3_unsharp,43,test,0.3,2988,125,0.04183400267737617,156,0.05220883534136546,4
vsb_rarefirst,p3_unsharp,43,test,0.35,2988,114,0.03815261044176707,135,0.045180722891566265,4
vsb_rarefirst,p3_unsharp,43,test,0.4,2988,99,0.03313253012048193,113,0.03781793842034806,3
vsb_rarefirst,p3_unsharp,43,test,0.45,2988,73,0.024431057563587683,84,0.028112449799196786,3
vsb_rarefirst,p3_unsharp,43,test,0.5,2988,52,0.01740294511378849,57,0.019076305220883535,3
vsb_rarefirst,p3_unsharp,43,test,0.55,2988,38,0.012717536813922356,42,0.014056224899598393,2
vsb_rarefirst,p3_unsharp,43,test,0.6,2988,23,0.007697456492637216,23,0.007697456492637216,1
vsb_rarefirst,p3_unsharp,43,test,0.65,2988,15,0.0050200803212851405,15,0.0050200803212851405,1
vsb_rarefirst,p3_unsharp,43,test,0.7,2988,6,0.002008032128514056,6,0.002008032128514056,1
vsb_rarefirst,p3_unsharp,43,test,0.75,2988,3,0.001004016064257028,3,0.001004016064257028,1
vsb_rarefirst,p3_unsharp,43,test,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,43,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,43,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,43,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,44,val,0.05,2988,317,0.10609103078982597,574,0.19210174029451138,8
vsb_rarefirst,p3_unsharp,44,val,0.1,2988,259,0.08668005354752342,404,0.13520749665327977,6
vsb_rarefirst,p3_unsharp,44,val,0.15,2988,220,0.07362784471218206,319,0.10676037483266398,5
vsb_rarefirst,p3_unsharp,44,val,0.2,2988,195,0.06526104417670683,258,0.08634538152610442,3
vsb_rarefirst,p3_unsharp,44,val,0.25,2988,168,0.05622489959839357,204,0.06827309236947791,3
vsb_rarefirst,p3_unsharp,44,val,0.3,2988,140,0.04685408299866131,163,0.054551539491298526,3
vsb_rarefirst,p3_unsharp,44,val,0.35,2988,117,0.0391566265060241,133,0.044511378848728245,2
vsb_rarefirst,p3_unsharp,44,val,0.4,2988,94,0.03145917001338688,105,0.035140562248995984,2
vsb_rarefirst,p3_unsharp,44,val,0.45,2988,68,0.022757697456492636,74,0.024765729585006693,2
vsb_rarefirst,p3_unsharp,44,val,0.5,2988,50,0.01673360107095047,53,0.017737617135207495,2
vsb_rarefirst,p3_unsharp,44,val,0.55,2988,35,0.011713520749665328,36,0.012048192771084338,2
vsb_rarefirst,p3_unsharp,44,val,0.6,2988,19,0.006358768406961178,19,0.006358768406961178,1
vsb_rarefirst,p3_unsharp,44,val,0.65,2988,12,0.004016064257028112,12,0.004016064257028112,1
vsb_rarefirst,p3_unsharp,44,val,0.7,2988,3,0.001004016064257028,3,0.001004016064257028,1
vsb_rarefirst,p3_unsharp,44,val,0.75,2988,1,0.00033467202141900936,1,0.00033467202141900936,1
vsb_rarefirst,p3_unsharp,44,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,44,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,44,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,44,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,44,test,0.05,2988,358,0.11981258366800536,651,0.2178714859437751,9
vsb_rarefirst,p3_unsharp,44,test,0.1,2988,296,0.09906291834002677,444,0.14859437751004015,8
vsb_rarefirst,p3_unsharp,44,test,0.15,2988,255,0.0853413654618474,341,0.1141231593038822,7
vsb_rarefirst,p3_unsharp,44,test,0.2,2988,216,0.07228915662650602,281,0.09404283801874164,6
vsb_rarefirst,p3_unsharp,44,test,0.25,2988,189,0.06325301204819277,234,0.0783132530120482,5
vsb_rarefirst,p3_unsharp,44,test,0.3,2988,160,0.0535475234270415,192,0.0642570281124498,4
vsb_rarefirst,p3_unsharp,44,test,0.35,2988,139,0.046519410977242305,157,0.05254350736278447,3
vsb_rarefirst,p3_unsharp,44,test,0.4,2988,116,0.038821954484605084,132,0.04417670682730924,3
vsb_rarefirst,p3_unsharp,44,test,0.45,2988,99,0.03313253012048193,112,0.03748326639892905,3
vsb_rarefirst,p3_unsharp,44,test,0.5,2988,85,0.028447121820615796,95,0.03179384203480589,3
vsb_rarefirst,p3_unsharp,44,test,0.55,2988,63,0.02108433734939759,68,0.022757697456492636,2
vsb_rarefirst,p3_unsharp,44,test,0.6,2988,46,0.015394912985274432,50,0.01673360107095047,2
vsb_rarefirst,p3_unsharp,44,test,0.65,2988,21,0.007028112449799197,21,0.007028112449799197,1
vsb_rarefirst,p3_unsharp,44,test,0.7,2988,12,0.004016064257028112,12,0.004016064257028112,1
vsb_rarefirst,p3_unsharp,44,test,0.75,2988,5,0.0016733601070950468,5,0.0016733601070950468,1
vsb_rarefirst,p3_unsharp,44,test,0.8,2988,2,0.0006693440428380187,2,0.0006693440428380187,1
vsb_rarefirst,p3_unsharp,44,test,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,44,test,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,p3_unsharp,44,test,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,a1_crop,42,val,0.05,2988,598,0.2001338688085676,1491,0.49899598393574296,15
vsb_rarefirst,a1_crop,42,val,0.1,2988,442,0.14792503346720215,843,0.2821285140562249,11
vsb_rarefirst,a1_crop,42,val,0.15,2988,359,0.12014725568942436,572,0.19143239625167335,9
vsb_rarefirst,a1_crop,42,val,0.2,2988,296,0.09906291834002677,409,0.13688085676037484,5
vsb_rarefirst,a1_crop,42,val,0.25,2988,237,0.07931726907630522,308,0.10307898259705489,4
vsb_rarefirst,a1_crop,42,val,0.3,2988,173,0.05789825970548862,213,0.071285140562249,4
vsb_rarefirst,a1_crop,42,val,0.35,2988,129,0.04317269076305221,149,0.0498661311914324,4
vsb_rarefirst,a1_crop,42,val,0.4,2988,91,0.030455153949129853,108,0.03614457831325301,3
vsb_rarefirst,a1_crop,42,val,0.45,2988,67,0.02242302543507363,74,0.024765729585006693,2
vsb_rarefirst,a1_crop,42,val,0.5,2988,38,0.012717536813922356,41,0.013721552878179385,2
vsb_rarefirst,a1_crop,42,val,0.55,2988,23,0.007697456492637216,25,0.008366800535475234,2
vsb_rarefirst,a1_crop,42,val,0.6,2988,13,0.004350736278447122,14,0.004685408299866131,2
vsb_rarefirst,a1_crop,42,val,0.65,2988,6,0.002008032128514056,6,0.002008032128514056,1
vsb_rarefirst,a1_crop,42,val,0.7,2988,3,0.001004016064257028,3,0.001004016064257028,1
vsb_rarefirst,a1_crop,42,val,0.75,2988,0,0.0,0,0.0,0
vsb_rarefirst,a1_crop,42,val,0.8,2988,0,0.0,0,0.0,0
vsb_rarefirst,a1_crop,42,val,0.85,2988,0,0.0,0,0.0,0
vsb_rarefirst,a1_crop,42,val,0.9,2988,0,0.0,0,0.0,0
vsb_rarefirst,a1_crop,42,val,0.95,2988,0,0.0,0,0.0,0
vsb_rarefirst,a1_crop,42,test,0.05,2988,578,0.1934404283801874,1493,0.499665327978581,20
vsb_rarefirst,a1_crop,42,test,0.1,2988,427,0.142904953145917,867,0.2901606425702811,12
vsb_rarefirst,a1_crop,42,test,0.15,2988,359,0.12014725568942436,601,0.20113788487282463,11
vsb_rarefirst,a1_crop,42,test,0.2,2988,303,0.10140562248995984,444,0.14859437751004015,9
vsb_rarefirst,a1_crop,42,test,0.25,2988,252,0.08433734939759036,329,0.11010709504685408,7
vsb_rarefirst,a1_crop,42,test,0.3,2988,209,0.06994645247657295,261,0.08734939759036145,6
