dataset,variant,seed,threshold,class_id,class_name,rank,confidence,cumulative_tp,cumulative_fp,precision,recall,n_targets_class
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,141,0.09681493788957596,73,68,0.5177304964539007,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,142,0.09425678104162216,73,69,0.5140845070422535,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,143,0.09101097285747528,73,70,0.5104895104895105,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,144,0.09081943333148956,73,71,0.5069444444444444,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,145,0.08713347464799881,73,72,0.503448275862069,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,146,0.0867694839835167,73,73,0.5,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,147,0.08312252163887024,73,74,0.4965986394557823,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,148,0.08147292584180832,73,75,0.49324324324324326,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,149,0.07801329344511032,73,76,0.4899328859060403,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,150,0.07773491740226746,73,77,0.4866666666666667,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,151,0.07550418376922607,73,78,0.48344370860927155,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,152,0.07549779117107391,73,79,0.48026315789473684,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,153,0.06974828988313675,73,80,0.477124183006536,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,154,0.06773162633180618,73,81,0.474025974025974,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,155,0.06346124410629272,73,82,0.47096774193548385,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,156,0.06302457302808762,73,83,0.46794871794871795,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,157,0.06193758174777031,73,84,0.46496815286624205,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,158,0.06147538125514984,73,85,0.4620253164556962,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,159,0.05884045735001564,73,86,0.4591194968553459,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,160,0.05639740824699402,73,87,0.45625,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,161,0.056256119161844254,73,88,0.453416149068323,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,162,0.05615377053618431,73,89,0.4506172839506173,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,163,0.05464598536491394,73,90,0.44785276073619634,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,164,0.0533609576523304,73,91,0.4451219512195122,0.9605263157894737,76
vnwoodknot,a2_colorjitter,42,0.05,1,dead_knot,165,0.05091641843318939,73,92,0.44242424242424244,0.9605263157894737,76
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,1,0.6004947423934937,1,0,1.0,0.012658227848101266,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,2,0.5850343704223633,2,0,1.0,0.02531645569620253,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,3,0.5735825300216675,2,1,0.6666666666666666,0.02531645569620253,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,4,0.5690090656280518,3,1,0.75,0.0379746835443038,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,5,0.5680655241012573,4,1,0.8,0.05063291139240506,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,6,0.5678549408912659,5,1,0.8333333333333334,0.06329113924050633,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,7,0.5664666295051575,6,1,0.8571428571428571,0.0759493670886076,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,8,0.5651419758796692,7,1,0.875,0.08860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,9,0.560854434967041,8,1,0.8888888888888888,0.10126582278481013,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,10,0.5598834753036499,8,2,0.8,0.10126582278481013,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,11,0.5560377836227417,9,2,0.8181818181818182,0.11392405063291139,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,12,0.5559566617012024,10,2,0.8333333333333334,0.12658227848101267,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,13,0.5559350848197937,10,3,0.7692307692307693,0.12658227848101267,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,14,0.553692638874054,10,4,0.7142857142857143,0.12658227848101267,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,15,0.5466746091842651,11,4,0.7333333333333333,0.13924050632911392,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,16,0.5428702235221863,11,5,0.6875,0.13924050632911392,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,17,0.5394379496574402,12,5,0.7058823529411765,0.1518987341772152,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,18,0.5392361879348755,13,5,0.7222222222222222,0.16455696202531644,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,19,0.5374705195426941,13,6,0.6842105263157895,0.16455696202531644,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,20,0.5347105264663696,14,6,0.7,0.17721518987341772,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,21,0.5332810282707214,15,6,0.7142857142857143,0.189873417721519,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,22,0.5329444408416748,16,6,0.7272727272727273,0.20253164556962025,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,23,0.5321885347366333,17,6,0.7391304347826086,0.21518987341772153,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,24,0.5249379277229309,18,6,0.75,0.22784810126582278,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,25,0.5224624872207642,19,6,0.76,0.24050632911392406,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,26,0.5174639225006104,20,6,0.7692307692307693,0.25316455696202533,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,27,0.5119736790657043,21,6,0.7777777777777778,0.26582278481012656,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,28,0.506368100643158,22,6,0.7857142857142857,0.27848101265822783,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,29,0.5059633851051331,23,6,0.7931034482758621,0.2911392405063291,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,30,0.5051904320716858,24,6,0.8,0.3037974683544304,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,31,0.503750741481781,25,6,0.8064516129032258,0.31645569620253167,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,32,0.503317654132843,26,6,0.8125,0.3291139240506329,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,33,0.5010956525802612,27,6,0.8181818181818182,0.34177215189873417,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,34,0.5007370710372925,28,6,0.8235294117647058,0.35443037974683544,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,35,0.5005506277084351,29,6,0.8285714285714286,0.3670886075949367,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,36,0.4988837242126465,30,6,0.8333333333333334,0.379746835443038,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,37,0.4975062310695648,31,6,0.8378378378378378,0.3924050632911392,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,38,0.4962671399116516,31,7,0.8157894736842105,0.3924050632911392,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,39,0.49501052498817444,32,7,0.8205128205128205,0.4050632911392405,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,40,0.49457085132598877,33,7,0.825,0.4177215189873418,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,41,0.4942114055156708,34,7,0.8292682926829268,0.43037974683544306,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,42,0.4891471862792969,35,7,0.8333333333333334,0.4430379746835443,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,43,0.4879285991191864,35,8,0.813953488372093,0.4430379746835443,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,44,0.48614901304244995,36,8,0.8181818181818182,0.45569620253164556,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,45,0.4836316406726837,36,9,0.8,0.45569620253164556,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,46,0.4825993776321411,37,9,0.8043478260869565,0.46835443037974683,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,47,0.4809696078300476,38,9,0.8085106382978723,0.4810126582278481,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,48,0.47942617535591125,39,9,0.8125,0.4936708860759494,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,49,0.4777654707431793,40,9,0.8163265306122449,0.5063291139240507,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,50,0.4763542711734772,40,10,0.8,0.5063291139240507,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,51,0.4759535491466522,41,10,0.803921568627451,0.5189873417721519,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,52,0.4756205379962921,42,10,0.8076923076923077,0.5316455696202531,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,53,0.4695366322994232,43,10,0.8113207547169812,0.5443037974683544,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,54,0.465546190738678,43,11,0.7962962962962963,0.5443037974683544,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,55,0.4654339849948883,44,11,0.8,0.5569620253164557,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,56,0.4640013575553894,45,11,0.8035714285714286,0.569620253164557,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,57,0.4588157832622528,46,11,0.8070175438596491,0.5822784810126582,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,58,0.4572458267211914,47,11,0.8103448275862069,0.5949367088607594,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,59,0.4570637047290802,48,11,0.8135593220338984,0.6075949367088608,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,60,0.4558587670326233,49,11,0.8166666666666667,0.620253164556962,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,61,0.45420438051223755,50,11,0.819672131147541,0.6329113924050633,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,62,0.44405698776245117,50,12,0.8064516129032258,0.6329113924050633,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,63,0.4418724477291107,51,12,0.8095238095238095,0.6455696202531646,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,64,0.4393160343170166,52,12,0.8125,0.6582278481012658,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,65,0.4307209849357605,53,12,0.8153846153846154,0.6708860759493671,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,66,0.4293993413448334,54,12,0.8181818181818182,0.6835443037974683,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,67,0.42185378074645996,55,12,0.8208955223880597,0.6962025316455697,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,68,0.42117398977279663,55,13,0.8088235294117647,0.6962025316455697,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,69,0.4137742817401886,55,14,0.7971014492753623,0.6962025316455697,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,70,0.4131566286087036,55,15,0.7857142857142857,0.6962025316455697,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,71,0.4106326699256897,55,16,0.7746478873239436,0.6962025316455697,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,72,0.4068005383014679,55,17,0.7638888888888888,0.6962025316455697,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,73,0.40221256017684937,56,17,0.7671232876712328,0.7088607594936709,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,74,0.39881590008735657,57,17,0.7702702702702703,0.7215189873417721,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,75,0.3970949351787567,58,17,0.7733333333333333,0.7341772151898734,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,76,0.3915301263332367,59,17,0.7763157894736842,0.7468354430379747,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,77,0.39031195640563965,59,18,0.7662337662337663,0.7468354430379747,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,78,0.38878482580184937,59,19,0.7564102564102564,0.7468354430379747,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,79,0.36713555455207825,59,20,0.7468354430379747,0.7468354430379747,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,80,0.3599354028701782,59,21,0.7375,0.7468354430379747,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,81,0.3599000573158264,59,22,0.7283950617283951,0.7468354430379747,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,82,0.35393786430358887,59,23,0.7195121951219512,0.7468354430379747,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,83,0.3533985912799835,60,23,0.7228915662650602,0.759493670886076,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,84,0.34754616022109985,60,24,0.7142857142857143,0.759493670886076,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,85,0.34494635462760925,60,25,0.7058823529411765,0.759493670886076,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,86,0.34383171796798706,61,25,0.7093023255813954,0.7721518987341772,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,87,0.33952760696411133,62,25,0.7126436781609196,0.7848101265822784,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,88,0.33539316058158875,63,25,0.7159090909090909,0.7974683544303798,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,89,0.3249668478965759,63,26,0.7078651685393258,0.7974683544303798,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,90,0.3076510429382324,63,27,0.7,0.7974683544303798,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,91,0.30101558566093445,63,28,0.6923076923076923,0.7974683544303798,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,92,0.29257744550704956,63,29,0.6847826086956522,0.7974683544303798,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,93,0.28900012373924255,63,30,0.6774193548387096,0.7974683544303798,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,94,0.28375697135925293,63,31,0.6702127659574468,0.7974683544303798,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,95,0.27375155687332153,64,31,0.6736842105263158,0.810126582278481,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,96,0.27349480986595154,64,32,0.6666666666666666,0.810126582278481,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,97,0.2726725935935974,64,33,0.6597938144329897,0.810126582278481,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,98,0.27250564098358154,64,34,0.6530612244897959,0.810126582278481,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,99,0.2702503204345703,65,34,0.6565656565656566,0.8227848101265823,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,100,0.2674647867679596,65,35,0.65,0.8227848101265823,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,101,0.24532541632652283,66,35,0.6534653465346535,0.8354430379746836,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,102,0.238769993185997,66,36,0.6470588235294118,0.8354430379746836,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,103,0.2368594855070114,66,37,0.6407766990291263,0.8354430379746836,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,104,0.23623424768447876,67,37,0.6442307692307693,0.8481012658227848,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,105,0.234632670879364,67,38,0.638095238095238,0.8481012658227848,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,106,0.23400992155075073,67,39,0.6320754716981132,0.8481012658227848,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,107,0.23340511322021484,68,39,0.6355140186915887,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,108,0.2177121639251709,68,40,0.6296296296296297,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,109,0.214759960770607,68,41,0.6238532110091743,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,110,0.2076193243265152,68,42,0.6181818181818182,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,111,0.19652079045772552,68,43,0.6126126126126126,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,112,0.19105690717697144,68,44,0.6071428571428571,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,113,0.1811644434928894,68,45,0.6017699115044248,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,114,0.17457200586795807,68,46,0.5964912280701754,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,115,0.17322629690170288,68,47,0.591304347826087,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,116,0.16852188110351562,68,48,0.5862068965517241,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,117,0.1654435694217682,68,49,0.5811965811965812,0.8607594936708861,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,118,0.16501925885677338,69,49,0.5847457627118644,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,119,0.16166117787361145,69,50,0.5798319327731093,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,120,0.15844286978244781,69,51,0.575,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,121,0.15609805285930634,69,52,0.5702479338842975,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,122,0.1535140872001648,69,53,0.5655737704918032,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,123,0.15008848905563354,69,54,0.5609756097560976,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,124,0.14790530502796173,69,55,0.5564516129032258,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,125,0.14722847938537598,69,56,0.552,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,126,0.14425607025623322,69,57,0.5476190476190477,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,127,0.13503219187259674,69,58,0.5433070866141733,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,128,0.13405779004096985,69,59,0.5390625,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,129,0.12437331676483154,69,60,0.5348837209302325,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,130,0.12290556728839874,69,61,0.5307692307692308,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,131,0.11475232243537903,69,62,0.5267175572519084,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,132,0.11358688771724701,69,63,0.5227272727272727,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,133,0.11302074790000916,69,64,0.518796992481203,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,134,0.10784608125686646,69,65,0.5149253731343284,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,135,0.10737396031618118,69,66,0.5111111111111111,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,136,0.10573753714561462,69,67,0.5073529411764706,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,137,0.1024022325873375,69,68,0.5036496350364964,0.8734177215189873,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,138,0.09960612654685974,70,68,0.5072463768115942,0.8860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,139,0.09055954962968826,70,69,0.5035971223021583,0.8860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,140,0.08980097621679306,70,70,0.5,0.8860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,141,0.0836697518825531,70,71,0.49645390070921985,0.8860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,142,0.08199216425418854,70,72,0.49295774647887325,0.8860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,143,0.08176437020301819,70,73,0.48951048951048953,0.8860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,144,0.08092252165079117,70,74,0.4861111111111111,0.8860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,145,0.08089600503444672,70,75,0.4827586206896552,0.8860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,146,0.08034247159957886,70,76,0.4794520547945205,0.8860759493670886,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,147,0.07732317596673965,71,76,0.48299319727891155,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,148,0.07605008035898209,71,77,0.4797297297297297,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,149,0.07555316388607025,71,78,0.47651006711409394,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,150,0.07353765517473221,71,79,0.47333333333333333,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,151,0.06986232101917267,71,80,0.47019867549668876,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,152,0.06838899850845337,71,81,0.46710526315789475,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,153,0.06770668923854828,71,82,0.46405228758169936,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,154,0.06666271388530731,71,83,0.461038961038961,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,155,0.06655102223157883,71,84,0.45806451612903226,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,156,0.0654212012887001,71,85,0.4551282051282051,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,157,0.06456556171178818,71,86,0.45222929936305734,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,158,0.06287570297718048,71,87,0.44936708860759494,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,159,0.06157848984003067,71,88,0.44654088050314467,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,160,0.06074630469083786,71,89,0.44375,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,161,0.06033729389309883,71,90,0.4409937888198758,0.8987341772151899,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,162,0.060094378888607025,72,90,0.4444444444444444,0.9113924050632911,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,163,0.05854976177215576,73,90,0.44785276073619634,0.9240506329113924,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,164,0.05699879303574562,73,91,0.4451219512195122,0.9240506329113924,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,165,0.05491246283054352,73,92,0.44242424242424244,0.9240506329113924,79
vnwoodknot,a2_colorjitter,43,0.05,0,live_knot,166,0.05278787389397621,73,93,0.4397590361445783,0.9240506329113924,79
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,1,0.9339686036109924,1,0,1.0,0.013157894736842105,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,2,0.8982215523719788,2,0,1.0,0.02631578947368421,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,3,0.8923999667167664,3,0,1.0,0.039473684210526314,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,4,0.884519636631012,4,0,1.0,0.05263157894736842,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,5,0.8735213279724121,5,0,1.0,0.06578947368421052,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,6,0.8720250725746155,6,0,1.0,0.07894736842105263,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,7,0.8696108460426331,7,0,1.0,0.09210526315789473,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,8,0.8680065274238586,8,0,1.0,0.10526315789473684,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,9,0.8589034080505371,9,0,1.0,0.11842105263157894,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,10,0.8545929193496704,10,0,1.0,0.13157894736842105,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,11,0.8377472758293152,11,0,1.0,0.14473684210526316,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,12,0.8363580107688904,12,0,1.0,0.15789473684210525,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,13,0.8311060667037964,13,0,1.0,0.17105263157894737,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,14,0.8295225501060486,14,0,1.0,0.18421052631578946,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,15,0.8110431432723999,15,0,1.0,0.19736842105263158,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,16,0.8106290102005005,16,0,1.0,0.21052631578947367,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,17,0.8086310029029846,17,0,1.0,0.2236842105263158,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,18,0.8043481707572937,18,0,1.0,0.23684210526315788,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,19,0.8023145794868469,19,0,1.0,0.25,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,20,0.801671028137207,20,0,1.0,0.2631578947368421,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,21,0.793842613697052,21,0,1.0,0.27631578947368424,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,22,0.7783516645431519,22,0,1.0,0.2894736842105263,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,23,0.7772116661071777,23,0,1.0,0.3026315789473684,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,24,0.7698631286621094,24,0,1.0,0.3157894736842105,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,25,0.7687296271324158,25,0,1.0,0.32894736842105265,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,26,0.7648708820343018,26,0,1.0,0.34210526315789475,76
vnwoodknot,a2_colorjitter,43,0.05,1,dead_knot,27,0.7617322206497192,27,0,1.0,0.35526315789473684,76
